edge_idx,relative_position_x,relative_position_y,face_length,length,slope
6383,25.0,0.0,25.0,25.0,0.0275
6384,0.0,25.0,25.0,25.0,-0.04
6385,0.0,25.0,25.0,25.0,-0.02
6386,-25.0,0.0,25.0,25.0,-0.10375
6387,0.0,25.0,25.0,25.0,-0.12125
6388,-25.0,0.0,25.0,25.0,-0.18875
6389,0.0,25.0,25.0,25.0,-0.2475
6390,-25.0,0.0,25.0,25.0,-0.18125
6391,0.0,25.0,25.0,25.0,-0.2375
6392,-25.0,0.0,25.0,25.0,-0.2075
6393,0.0,25.0,25.0,25.0,-0.0425
6394,15.5625,-12.5625,20.0,20.0,0.15
6395,12.5,15.5,19.913015,19.913015,0.028247856
6396,25.0,0.0,25.0,25.0,0.1625
6397,25.0,25.0,35.35534,35.35534,0.06363961
6398,4.0,34.03125,34.282227,34.282227,-0.058339268
6399,-11.8125,21.9375,24.912537,24.912537,-0.110386185
6400,-27.625,9.84375,29.30963,29.30963,-0.1727248
6401,-25.0,0.0,25.0,25.0,0.09375
6402,25.0,0.0,25.0,25.0,-0.28125
6403,0.0,25.0,25.0,25.0,0.01875
6404,0.0,25.0,25.0,25.0,0.055
6405,-25.0,0.0,25.0,25.0,0.08375
6406,0.0,25.0,25.0,25.0,-0.06
6407,-25.0,0.0,25.0,25.0,-0.06375
6408,0.0,25.0,25.0,25.0,0.145
6409,25.0,0.0,25.0,25.0,-0.02875
6410,-25.0,0.0,25.0,25.0,0.155
6411,25.0,0.0,25.0,25.0,-0.055
6412,0.0,25.0,25.0,25.0,0.13125
6413,0.0,25.0,25.0,25.0,-0.01125
6414,-25.0,0.0,25.0,25.0,0.13
6415,0.0,25.0,25.0,25.0,-0.0725
6416,0.0,25.0,25.0,25.0,0.095
6417,-25.0,0.0,25.0,25.0,0.06875
6418,17.8125,-25.46875,31.072773,31.072773,0.020114072
6419,30.3125,-9.96875,31.89344,31.89344,0.04801144
6420,25.0,25.0,35.35534,35.35534,0.09811106
6421,0.0,25.0,25.0,25.0,0.11875
6422,0.0,25.0,25.0,25.0,0.10125
6423,-25.0,0.0,25.0,25.0,0.09375
6424,0.0,25.0,25.0,25.0,0.0825
6425,-25.0,0.0,25.0,25.0,0.07
6426,0.0,25.0,25.0,25.0,0.09125
6427,-25.0,0.0,25.0,25.0,0.0675
6428,25.0,0.0,25.0,25.0,-0.01
6429,0.0,25.0,25.0,25.0,0.03375
6430,-25.0,0.0,25.0,25.0,0.005
6431,25.0,25.0,35.35534,35.35534,0.02032932
6432,0.0,25.0,25.0,25.0,0.0475
6433,-25.0,-25.0,35.35534,35.35534,-0.009722718
6434,0.0,-25.0,25.0,25.0,-0.01
6435,25.0,0.0,25.0,25.0,0.00125
6436,0.0,25.0,25.0,25.0,-0.0225
6437,-25.0,0.0,25.0,25.0,-0.015
6438,25.0,0.0,25.0,25.0,0.0125
6439,0.0,25.0,25.0,25.0,0.0075
6440,-25.0,0.0,25.0,25.0,-0.025
6441,0.0,25.0,25.0,25.0,-0.01875
6442,-25.0,0.0,25.0,25.0,-0.05375
6443,0.0,25.0,25.0,25.0,0.0
6444,-25.0,0.0,25.0,25.0,-0.04375
6445,0.0,25.0,25.0,25.0,0.005
6446,-25.0,0.0,25.0,25.0,-0.06875
6447,0.0,25.0,25.0,25.0,0.0075
6448,-25.0,0.0,25.0,25.0,-0.205
6449,0.0,25.0,25.0,25.0,-0.13
6450,-25.0,0.0,25.0,25.0,-0.315
6451,0.0,25.0,25.0,25.0,-0.16625
6452,-25.0,0.0,25.0,25.0,-0.17125
6453,0.0,25.0,25.0,25.0,-0.01375
6454,0.9375,-37.3125,37.338085,37.338085,-0.020086728
6455,16.75,-25.21875,30.269089,30.269089,-0.016518502
6456,32.5625,-13.125,35.09073,35.09073,-0.007124389
6457,25.0,25.0,35.35534,35.35534,0.019445436
6458,0.0,25.0,25.0,25.0,0.01375
6459,-25.0,0.0,25.0,25.0,0.00875
6460,-25.0,-25.0,35.35534,35.35534,-0.027400387
6461,15.8125,12.09375,19.913015,19.913015,0.012554603
6462,-25.9375,12.3125,28.709494,28.709494,-0.007619431
6463,-15.8125,-12.125,19.913015,19.913015,-0.021970553
6464,12.125,-15.90625,20.0,20.0,-0.025
6465,12.125,-15.875,20.0,20.0,0.0
6466,15.8125,12.09375,19.913015,19.913015,0.012554603
6467,25.0,0.0,25.0,25.0,0.07625
6468,-5.1875,21.15625,21.77893,21.77893,-0.25827715
6469,-21.0,9.03125,22.857473,22.857473,-0.18593481
6470,-12.5,-15.5,19.913015,19.913015,-0.014123928
6471,12.5,13.875,18.676401,18.676401,-0.005019704
6472,-15.5625,12.5625,20.0,20.0,-0.0375
6473,-15.5625,12.5625,20.0,20.0,-0.040625
6474,-12.5,-15.5,19.913015,19.913015,-0.037663806
6475,25.0,0.0,25.0,25.0,0.03625
6476,0.0,25.0,25.0,25.0,-0.07875
6477,-25.0,0.0,25.0,25.0,-0.06375
6478,-15.5625,12.53125,20.0,20.0,-0.0203125
6479,-12.5,-15.5,19.913015,19.913015,-0.028247856
6480,25.0,25.0,35.35534,35.35534,-0.010606602
6481,-14.375,33.25,36.232327,36.232327,-0.23977207
6482,0.0,25.0,25.0,25.0,-0.08375
6483,-25.0,0.0,25.0,25.0,0.12375
6484,-25.0,0.0,25.0,25.0,-0.02
6485,5.3125,-34.96875,35.351776,35.351776,-0.054806296
6486,17.75,-19.4375,26.353998,26.353998,-0.022529788
6487,30.25,-3.9375,30.534813,30.534813,0.013304487
6488,25.0,25.0,35.35534,35.35534,0.025632622
6489,0.0,25.0,25.0,25.0,0.0325
6490,0.0,25.0,25.0,25.0,0.1
6491,0.0,25.0,25.0,25.0,-0.06875
6492,-25.0,0.0,25.0,25.0,0.075
6493,0.0,25.0,25.0,25.0,0.0675
6494,-25.0,0.0,25.0,25.0,0.075
6495,25.0,0.0,25.0,25.0,-0.07875
6496,0.0,25.0,25.0,25.0,0.035
6497,-25.0,0.0,25.0,25.0,0.02375
6498,-25.0,0.0,25.0,25.0,-0.00375
6499,0.0,25.0,25.0,25.0,0.07
6500,0.0,25.0,25.0,25.0,0.015
6501,0.0,25.0,25.0,25.0,0.08625
6502,-25.0,0.0,25.0,25.0,-0.01125
6503,-25.0,0.0,25.0,25.0,0.00875
6504,25.0,0.0,25.0,25.0,0.01875
6505,0.0,25.0,25.0,25.0,-0.03125
6506,0.0,25.0,25.0,25.0,-0.0525
6507,-25.0,0.0,25.0,25.0,-0.0275
6508,0.0,25.0,25.0,25.0,0.02625
6509,-25.0,0.0,25.0,25.0,-0.035
6510,0.0,25.0,25.0,25.0,-0.01
6511,-25.0,0.0,25.0,25.0,-0.03625
6512,0.0,25.0,25.0,25.0,-0.02375
6513,-25.0,0.0,25.0,25.0,-0.05875
6514,0.0,25.0,25.0,25.0,-0.02
6515,-25.0,0.0,25.0,25.0,-0.3425
6516,0.0,25.0,25.0,25.0,-0.0325
6517,-25.0,0.0,25.0,25.0,-0.35125
6518,0.0,25.0,25.0,25.0,-0.025
6519,-25.0,0.0,25.0,25.0,0.08625
6520,25.0,0.0,25.0,25.0,-0.0475
6521,0.0,25.0,25.0,25.0,0.085
6522,0.0,25.0,25.0,25.0,0.0225
6523,-25.0,0.0,25.0,25.0,0.0125
6524,25.0,0.0,25.0,25.0,0.13
6525,25.0,25.0,35.35534,35.35534,0.05833631
6526,-7.75,32.46875,33.386135,33.386135,-0.18813948
6527,-23.5625,20.375,31.143871,31.143871,-0.21974628
6528,-39.375,8.25,40.22815,40.22815,-0.20663391
6529,-14.0,-12.1875,18.54477,18.54477,-0.02864689
6530,15.8125,12.09375,19.913015,19.913015,0.11613007
6531,-12.1875,15.875,20.0,20.0,-0.0328125
6532,-14.0625,14.21875,20.0,20.0,-0.01875
6533,0.0,25.0,25.0,25.0,-0.0475
6534,-25.0,25.0,35.35534,35.35534,-0.05833631
6535,-29.0625,-14.5625,32.480095,32.480095,-0.19627406
6536,0.0,-25.0,25.0,25.0,-0.12875
6537,25.0,0.0,25.0,25.0,0.1275
6538,0.0,25.0,25.0,25.0,0.0575
6539,-4.0625,-39.5625,39.754166,39.754166,-0.108479194
6540,25.0,0.0,25.0,25.0,0.14
6541,0.0,25.0,25.0,25.0,-0.06125
6542,-25.0,0.0,25.0,25.0,-0.1875
6543,-18.8125,-25.0,31.288158,31.288158,-0.19975609
6544,-14.75,14.5625,20.74876,20.74876,-0.09337908
6545,-15.875,-12.09375,19.956556,19.956556,-0.22079211
6546,-3.6875,-27.96875,28.222765,28.222765,-0.11183348
6547,29.0625,-10.4375,30.863201,30.863201,0.1022658
6548,0.0,25.0,25.0,25.0,0.0125
6549,-25.0,0.0,25.0,25.0,0.0575
6550,-25.0,0.0,25.0,25.0,-0.00375
6551,5.25,-28.9375,29.411566,29.411566,-0.017000115
6552,19.1875,-13.375,23.418987,23.418987,0.014678261
6553,35.125,0.5625,35.123184,35.123184,0.013345885
6554,25.0,25.0,35.35534,35.35534,0.019445436
6555,0.0,25.0,25.0,25.0,-0.005
6556,0.0,25.0,25.0,25.0,0.05875
6557,0.0,25.0,25.0,25.0,0.02625
6558,-25.0,0.0,25.0,25.0,0.13875
6559,25.0,0.0,25.0,25.0,-0.21125
6560,0.0,25.0,25.0,25.0,0.07375
6561,-25.0,0.0,25.0,25.0,0.0775
6562,0.0,25.0,25.0,25.0,0.04875
6563,-25.0,0.0,25.0,25.0,0.04375
6564,0.0,25.0,25.0,25.0,0.065
6565,-25.0,0.0,25.0,25.0,-0.02125
6566,0.0,25.0,25.0,25.0,-0.0075
6567,0.0,25.0,25.0,25.0,-0.1025
6568,-25.0,0.0,25.0,25.0,-0.07125
6569,25.0,0.0,25.0,25.0,0.355
6570,0.0,25.0,25.0,25.0,0.08625
6571,-25.0,0.0,25.0,25.0,-0.34375
6572,0.0,25.0,25.0,25.0,-0.16
6573,-25.0,0.0,25.0,25.0,-0.07125
6574,0.0,25.0,25.0,25.0,-0.11875
6575,-25.0,0.0,25.0,25.0,-0.04625
6576,0.0,25.0,25.0,25.0,0.2375
6577,-25.0,0.0,25.0,25.0,-0.025
6578,-25.0,0.0,25.0,25.0,-0.24625
6579,0.0,-25.0,25.0,25.0,0.08625
6580,0.0,25.0,25.0,25.0,-0.11125
6581,-25.0,0.0,25.0,25.0,0.07375
6582,25.0,0.0,25.0,25.0,-0.06
6583,0.0,25.0,25.0,25.0,0.0225
6584,0.0,25.0,25.0,25.0,0.00125
6585,-25.0,0.0,25.0,25.0,0.02375
6586,0.0,25.0,25.0,25.0,0.0875
6587,-25.0,0.0,25.0,25.0,-0.0125
6588,10.125,-24.4375,26.445625,26.445625,-0.0082716895
6589,0.0,25.0,25.0,25.0,0.0475
6590,-25.0,0.0,25.0,25.0,-0.0325
6591,-15.9375,-13.9375,21.147512,21.147512,-0.005910861
6592,12.125,-15.875,20.0,20.0,-0.01875
6593,0.0,25.0,25.0,25.0,-0.0075
6594,-25.0,0.0,25.0,25.0,0.00125
6595,-25.0,0.0,25.0,25.0,-0.07375
6596,25.0,0.0,25.0,25.0,0.1075
6597,0.0,25.0,25.0,25.0,0.15
6598,0.0,25.0,25.0,25.0,0.175
6599,-25.0,0.0,25.0,25.0,-0.08125
6600,0.0,-25.0,25.0,25.0,0.0825
6601,15.8125,12.09375,19.913015,19.913015,0.0062773013
6602,2.875,21.0625,21.2748,21.2748,-0.004406622
6603,-12.9375,8.96875,15.757239,15.757239,-0.025781801
6604,-15.875,-13.84375,21.060688,21.060688,-0.011870457
6605,-25.0,0.0,25.0,25.0,-0.0825
6606,0.0,25.0,25.0,25.0,-0.08125
6607,-32.75,7.46875,33.59294,33.59294,-0.24837807
6608,0.0,25.0,25.0,25.0,0.005
6609,-25.0,0.0,25.0,25.0,0.0025
6610,0.0,25.0,25.0,25.0,0.055
6611,0.0,25.0,25.0,25.0,0.035
6612,-25.0,0.0,25.0,25.0,0.07125
6613,25.0,0.0,25.0,25.0,-0.1775
6614,0.0,25.0,25.0,25.0,0.2
6615,-25.0,0.0,25.0,25.0,0.22
6616,0.0,25.0,25.0,25.0,0.045
6617,-25.0,0.0,25.0,25.0,0.0525
6618,0.0,25.0,25.0,25.0,0.12625
6619,25.0,25.0,35.35534,35.35534,-0.005303301
6620,-25.0,0.0,25.0,25.0,-0.11625
6621,0.0,25.0,25.0,25.0,-0.21625
6622,-25.0,0.0,25.0,25.0,-0.12875
6623,-25.0,0.0,25.0,25.0,-0.1575
6624,25.0,0.0,25.0,25.0,0.03875
6625,0.0,25.0,25.0,25.0,-0.06625
6626,0.0,25.0,25.0,25.0,0.065
6627,-25.0,0.0,25.0,25.0,-0.1925
6628,0.0,25.0,25.0,25.0,-0.1425
6629,-25.0,0.0,25.0,25.0,-0.03
6630,0.0,25.0,25.0,25.0,-0.11125
6631,-25.0,0.0,25.0,25.0,0.0275
6632,25.0,0.0,25.0,25.0,0.025
6633,0.0,25.0,25.0,25.0,0.04375
6634,0.0,25.0,25.0,25.0,0.015
6635,-25.0,0.0,25.0,25.0,0.0525
6636,0.0,25.0,25.0,25.0,0.2275
6637,-25.0,0.0,25.0,25.0,-0.175
6638,15.8125,12.125,19.913015,19.913015,-0.06905031
6639,-12.1875,15.90625,20.0,20.0,-0.1640625
6640,-15.8125,-12.09375,19.913015,19.913015,-0.037663806
6641,0.0,25.0,25.0,25.0,0.2075
6642,15.8125,12.09375,19.913015,19.913015,-0.058065034
6643,-12.1875,15.875,20.0,20.0,-0.0671875
6644,32.75,17.53125,37.14551,37.14551,0.16993977
6645,-12.1875,15.875,20.0,20.0,-0.0625
6646,-15.8125,-12.09375,19.913015,19.913015,-0.028247856
6647,0.0,25.0,25.0,25.0,0.08625
6648,-25.0,0.0,25.0,25.0,0.0275
6649,0.0,25.0,25.0,25.0,0.01875
6650,0.0,25.0,25.0,25.0,0.05
6651,-25.0,0.0,25.0,25.0,0.0325
6652,25.0,0.0,25.0,25.0,-0.1625
6653,0.0,25.0,25.0,25.0,0.2325
6654,-25.0,0.0,25.0,25.0,0.25125
6655,0.0,25.0,25.0,25.0,0.07125
6656,-25.0,0.0,25.0,25.0,0.065
6657,0.0,25.0,25.0,25.0,0.2075
6658,25.0,25.0,35.35534,35.35534,0.0044194176
6659,0.0,25.0,25.0,25.0,-0.04
6660,-25.0,0.0,25.0,25.0,-0.055
6661,-25.0,0.0,25.0,25.0,-0.02625
6662,25.0,0.0,25.0,25.0,-0.00625
6663,0.0,25.0,25.0,25.0,-0.03625
6664,0.0,25.0,25.0,25.0,-0.02375
6665,-25.0,0.0,25.0,25.0,-0.03
6666,0.0,25.0,25.0,25.0,-0.0075
6667,-25.0,0.0,25.0,25.0,0.00125
6668,0.0,25.0,25.0,25.0,-0.02
6669,0.0,25.0,25.0,25.0,-0.00125
6670,-25.0,0.0,25.0,25.0,-0.195
6671,-25.0,0.0,25.0,25.0,0.01375
6672,25.0,0.0,25.0,25.0,0.01375
6673,0.0,25.0,25.0,25.0,0.065
6674,0.0,25.0,25.0,25.0,0.015
6675,-25.0,0.0,25.0,25.0,0.0
6676,0.0,25.0,25.0,25.0,0.2275
6677,-25.0,0.0,25.0,25.0,-0.165
6678,-6.1875,25.0,25.742989,25.742989,0.06069614
6679,-26.25,-1.78125,26.258478,26.258478,-0.10591817
6680,-14.0625,-17.6875,22.575142,22.575142,-0.109357014
6681,-25.0,0.0,25.0,25.0,-0.04875
6682,0.0,25.0,25.0,25.0,0.16375
6683,0.0,25.0,25.0,25.0,0.045
6684,0.0,25.0,25.0,25.0,0.005
6685,-25.0,0.0,25.0,25.0,-0.00125
6686,15.8125,12.09375,19.913015,19.913015,0.028247856
6687,2.875,21.0625,21.2748,21.2748,0.032315228
6688,-12.9375,8.96875,15.757239,15.757239,0.013882508
6689,-15.8125,-12.125,19.913015,19.913015,-0.015693253
6690,0.0,25.0,25.0,25.0,0.175
6691,-25.0,0.0,25.0,25.0,0.12375
6692,7.5625,-38.125,38.853394,38.853394,-0.024129165
6693,23.375,-26.0,34.956383,34.956383,-0.009833683
6694,25.0,0.0,25.0,25.0,-0.025
6695,0.0,25.0,25.0,25.0,0.10125
6696,25.0,0.0,25.0,25.0,0.00875
6697,0.0,25.0,25.0,25.0,0.1675
6698,-25.0,0.0,25.0,25.0,0.19
6699,0.0,25.0,25.0,25.0,0.19
6700,-25.0,0.0,25.0,25.0,0.1875
6701,0.0,25.0,25.0,25.0,0.09375
6702,-25.0,-25.0,35.35534,35.35534,0.0123743685
6703,0.0,-25.0,25.0,25.0,-0.0725
6704,25.0,0.0,25.0,25.0,-0.07
6705,25.0,25.0,35.35534,35.35534,-0.0026516505
6706,-25.0,0.0,25.0,25.0,0.09
6707,0.0,25.0,25.0,25.0,-0.00625
6708,-25.0,0.0,25.0,25.0,-0.0225
6709,-25.0,0.0,25.0,25.0,-0.01375
6710,25.0,0.0,25.0,25.0,0.01
6711,0.0,25.0,25.0,25.0,0.00125
6712,0.0,25.0,25.0,25.0,0.00375
6713,-25.0,0.0,25.0,25.0,-0.0075
6714,0.0,25.0,25.0,25.0,-0.0025
6715,-25.0,0.0,25.0,25.0,-0.01125
6716,0.0,25.0,25.0,25.0,0.0
6717,0.0,25.0,25.0,25.0,-0.0075
6718,-25.0,0.0,25.0,25.0,0.03375
6719,15.8125,12.125,19.913015,19.913015,0.07375829
6720,-12.1875,15.875,20.0,20.0,0.0171875
6721,-25.0,0.0,25.0,25.0,-0.03625
6722,25.0,0.0,25.0,25.0,0.05
6723,0.0,25.0,25.0,25.0,0.0625
6724,0.0,25.0,25.0,25.0,0.04125
6725,-25.0,0.0,25.0,25.0,-0.01
6726,0.0,25.0,25.0,25.0,-0.05875
6727,-25.0,0.0,25.0,25.0,-0.22875
6728,0.0,25.0,25.0,25.0,0.07375
6729,-1.625,-26.0,26.058086,26.058086,0.010793194
6730,14.125,-13.90625,19.848032,19.848032,0.025191415
6731,29.9375,-1.78125,30.032003,30.032003,0.014567792
6732,25.0,25.0,35.35534,35.35534,0.07247844
6733,-25.0,0.0,25.0,25.0,0.0525
6734,25.0,0.0,25.0,25.0,0.02875
6735,0.0,25.0,25.0,25.0,0.065
6736,0.0,25.0,25.0,25.0,0.0225
6737,25.0,0.0,25.0,25.0,0.1675
6738,0.0,25.0,25.0,25.0,0.035
6739,-25.0,0.0,25.0,25.0,-0.115
6740,4.9375,-26.78125,27.251467,27.251467,-0.077977456
6741,25.0,0.0,25.0,25.0,0.08875
6742,0.0,25.0,25.0,25.0,0.05375
6743,0.0,25.0,25.0,25.0,0.14125
6744,-25.0,0.0,25.0,25.0,0.16875
6745,25.0,0.0,25.0,25.0,-0.0425
6746,0.0,25.0,25.0,25.0,0.12875
6747,-25.0,0.0,25.0,25.0,0.065
6748,0.0,25.0,25.0,25.0,0.1925
6749,-25.0,0.0,25.0,25.0,0.2125
6750,0.0,25.0,25.0,25.0,0.08375
6751,0.0,25.0,25.0,25.0,0.06625
6752,0.0,25.0,25.0,25.0,-0.13125
6753,0.0,25.0,25.0,25.0,0.1275
6754,25.0,0.0,25.0,25.0,0.0425
6755,0.0,25.0,25.0,25.0,0.01875
6756,-25.0,0.0,25.0,25.0,-0.26
6757,25.0,0.0,25.0,25.0,0.01875
6758,0.0,25.0,25.0,25.0,-0.00625
6759,-25.0,0.0,25.0,25.0,-0.00875
6760,0.0,25.0,25.0,25.0,-0.0075
6761,-25.0,0.0,25.0,25.0,-0.00875
6762,0.0,25.0,25.0,25.0,0.24125
6763,-25.0,0.0,25.0,25.0,-0.28125
6764,0.0,25.0,25.0,25.0,-0.00125
6765,25.0,0.0,25.0,25.0,0.0175
6766,0.0,25.0,25.0,25.0,-0.0125
6767,0.0,25.0,25.0,25.0,-0.00125
6768,-25.0,0.0,25.0,25.0,-0.01125
6769,0.0,25.0,25.0,25.0,-0.00375
6770,-25.0,0.0,25.0,25.0,-0.01875
6771,-12.1875,15.875,20.0,20.0,-0.0421875
6772,0.0,25.0,25.0,25.0,-0.0075
6773,0.0,25.0,25.0,25.0,0.175
6774,-25.0,0.0,25.0,25.0,-0.07
6775,-15.8125,-12.125,19.913015,19.913015,0.0031386507
6776,12.1875,-15.90625,20.0,20.0,0.015625
6777,20.0625,26.78125,33.447277,33.447277,0.12986857
6778,0.0,25.0,25.0,25.0,0.0725
6779,-25.0,0.0,25.0,25.0,-0.1075
6780,25.0,0.0,25.0,25.0,0.05375
6781,0.0,25.0,25.0,25.0,0.02125
6782,0.0,25.0,25.0,25.0,0.06
6783,-25.0,0.0,25.0,25.0,-0.0175
6784,0.0,25.0,25.0,25.0,0.0075
6785,-25.0,0.0,25.0,25.0,0.01
6786,0.0,25.0,25.0,25.0,0.01
6787,-25.0,0.0,25.0,25.0,-0.01
6788,0.0,25.0,25.0,25.0,0.01625
6789,-25.0,0.0,25.0,25.0,-0.0575
6790,0.0,25.0,25.0,25.0,0.15125
6791,-25.0,0.0,25.0,25.0,0.09
6792,25.0,0.0,25.0,25.0,-0.11125
6793,0.0,25.0,25.0,25.0,0.07875
6794,-25.0,0.0,25.0,25.0,0.0875
6795,0.0,25.0,25.0,25.0,0.11125
6796,-25.0,0.0,25.0,25.0,0.12875
6797,0.0,25.0,25.0,25.0,0.13625
6798,0.0,25.0,25.0,25.0,0.1075
6799,-25.0,0.0,25.0,25.0,0.08625
6800,0.0,-25.0,25.0,25.0,-0.00125
6801,0.0,25.0,25.0,25.0,-0.02625
6802,-25.0,0.0,25.0,25.0,-0.09625
6803,-25.0,0.0,25.0,25.0,-0.09
6804,25.0,0.0,25.0,25.0,0.01125
6805,0.0,25.0,25.0,25.0,-0.01125
6806,-25.0,0.0,25.0,25.0,-0.0375
6807,25.0,0.0,25.0,25.0,0.02375
6808,0.0,25.0,25.0,25.0,-0.00625
6809,-25.0,0.0,25.0,25.0,-0.01
6810,0.0,25.0,25.0,25.0,-0.01375
6811,-25.0,0.0,25.0,25.0,-0.0025
6812,25.0,0.0,25.0,25.0,0.0225
6813,0.0,25.0,25.0,25.0,-0.00375
6814,-25.0,0.0,25.0,25.0,-0.0225
6815,0.0,25.0,25.0,25.0,-0.00625
6816,0.0,25.0,25.0,25.0,0.035
6817,0.0,25.0,25.0,25.0,-0.00375
6818,0.0,25.0,25.0,25.0,-0.01375
6819,-25.0,0.0,25.0,25.0,-0.01375
6820,0.0,25.0,25.0,25.0,-0.005
6821,0.0,25.0,25.0,25.0,0.00375
6822,-25.0,0.0,25.0,25.0,-0.3475
6823,-25.0,0.0,25.0,25.0,-0.0675
6824,25.0,0.0,25.0,25.0,0.21
6825,0.0,25.0,25.0,25.0,0.2175
6826,0.0,25.0,25.0,25.0,0.06625
6827,-25.0,0.0,25.0,25.0,-0.06875
6828,0.0,25.0,25.0,25.0,0.07
6829,-25.0,0.0,25.0,25.0,-0.07
6830,0.0,25.0,25.0,25.0,0.03
6831,-25.0,0.0,25.0,25.0,0.0125
6832,0.0,25.0,25.0,25.0,0.04125
6833,-25.0,0.0,25.0,25.0,-0.00375
6834,0.0,25.0,25.0,25.0,0.125
6835,-25.0,0.0,25.0,25.0,0.0775
6836,25.0,0.0,25.0,25.0,-0.075
6837,0.0,25.0,25.0,25.0,0.09
6838,-25.0,0.0,25.0,25.0,0.05375
6839,25.0,25.0,35.35534,35.35534,0.015026019
6840,0.0,25.0,25.0,25.0,0.0525
6841,-25.0,0.0,25.0,25.0,0.12
6842,0.0,25.0,25.0,25.0,0.1775
6843,0.0,25.0,25.0,25.0,0.09375
6844,-25.0,0.0,25.0,25.0,0.125
6845,25.0,0.0,25.0,25.0,0.01875
6846,0.0,25.0,25.0,25.0,-0.00375
6847,-25.0,0.0,25.0,25.0,-0.0225
6848,25.0,0.0,25.0,25.0,0.0175
6849,0.0,25.0,25.0,25.0,0.00375
6850,-25.0,0.0,25.0,25.0,-0.0025
6851,-25.0,0.0,25.0,25.0,-0.02375
6852,0.0,25.0,25.0,25.0,-0.005
6853,0.0,25.0,25.0,25.0,0.0025
6854,0.0,25.0,25.0,25.0,0.27
6855,25.0,0.0,25.0,25.0,0.02125
6856,0.0,25.0,25.0,25.0,-0.00375
6857,-25.0,0.0,25.0,25.0,-0.0225
6858,0.0,25.0,25.0,25.0,-0.01
6859,0.0,25.0,25.0,25.0,-0.0025
6860,-25.0,0.0,25.0,25.0,-0.005
6861,0.0,25.0,25.0,25.0,-0.0175
6862,0.0,25.0,25.0,25.0,0.0075
6863,-25.0,0.0,25.0,25.0,-0.08125
6864,-25.0,0.0,25.0,25.0,-0.21875
6865,25.0,0.0,25.0,25.0,0.2625
6866,0.0,25.0,25.0,25.0,0.30375
6867,0.0,25.0,25.0,25.0,0.38
6868,-25.0,0.0,25.0,25.0,-0.065
6869,0.0,25.0,25.0,25.0,0.14375
6870,-25.0,0.0,25.0,25.0,-0.11
6871,0.0,25.0,25.0,25.0,0.165
6872,-25.0,0.0,25.0,25.0,0.02375
6873,0.0,25.0,25.0,25.0,0.16125
6874,-25.0,0.0,25.0,25.0,0.08
6875,25.0,0.0,25.0,25.0,-0.13
6876,0.0,25.0,25.0,25.0,0.14125
6877,-25.0,0.0,25.0,25.0,-0.0125
6878,25.0,25.0,35.35534,35.35534,-0.022097087
6879,0.0,25.0,25.0,25.0,0.19
6880,-25.0,0.0,25.0,25.0,0.01625
6881,0.0,25.0,25.0,25.0,0.2225
6882,0.0,25.0,25.0,25.0,0.1175
6883,-25.0,0.0,25.0,25.0,0.16125
6884,25.0,0.0,25.0,25.0,0.0125
6885,0.0,25.0,25.0,25.0,0.0
6886,-25.0,0.0,25.0,25.0,-0.01125
6887,25.0,0.0,25.0,25.0,0.01625
6888,0.0,25.0,25.0,25.0,0.0025
6889,-25.0,0.0,25.0,25.0,-0.00875
6890,-25.0,0.0,25.0,25.0,-0.01625
6891,0.0,25.0,25.0,25.0,0.00125
6892,0.0,25.0,25.0,25.0,0.00125
6893,0.0,25.0,25.0,25.0,0.0725
6894,25.0,0.0,25.0,25.0,0.0075
6895,0.0,25.0,25.0,25.0,-0.01
6896,-25.0,0.0,25.0,25.0,-0.02875
6897,0.0,25.0,25.0,25.0,-0.00875
6898,0.0,25.0,25.0,25.0,-0.00375
6899,-25.0,0.0,25.0,25.0,-0.02
6900,0.0,25.0,25.0,25.0,-0.0075
6901,0.0,25.0,25.0,25.0,0.0
6902,-25.0,0.0,25.0,25.0,-0.01625
6903,-25.0,0.0,25.0,25.0,-0.1425
6904,25.0,0.0,25.0,25.0,0.03125
6905,0.0,25.0,25.0,25.0,0.01125
6906,0.0,25.0,25.0,25.0,0.135
6907,-25.0,0.0,25.0,25.0,-0.30125
6908,0.0,25.0,25.0,25.0,0.32
6909,-25.0,0.0,25.0,25.0,-0.08875
6910,0.0,25.0,25.0,25.0,0.20625
6911,-25.0,0.0,25.0,25.0,0.02
6912,25.0,0.0,25.0,25.0,-0.14125
6913,0.0,25.0,25.0,25.0,0.0325
6914,-25.0,0.0,25.0,25.0,0.04875
6915,25.0,25.0,35.35534,35.35534,-0.03093592
6916,0.0,25.0,25.0,25.0,0.095
6917,-25.0,0.0,25.0,25.0,0.03625
6918,0.0,25.0,25.0,25.0,0.0775
6919,0.0,25.0,25.0,25.0,0.105
6920,-25.0,0.0,25.0,25.0,-0.05625
6921,0.0,25.0,25.0,25.0,0.0225
6922,-25.0,0.0,25.0,25.0,-0.06875
6923,25.0,0.0,25.0,25.0,0.00375
6924,0.0,25.0,25.0,25.0,-0.0025
6925,-25.0,0.0,25.0,25.0,-0.01125
6926,25.0,0.0,25.0,25.0,0.015
6927,0.0,25.0,25.0,25.0,-0.00625
6928,-25.0,0.0,25.0,25.0,-0.015
6929,-25.0,0.0,25.0,25.0,-0.01625
6930,0.0,25.0,25.0,25.0,-0.00375
6931,0.0,25.0,25.0,25.0,-0.01125
